timestamp,loft_temperature,mid_tank_temperature,cupboard_temperature,gas_boiler_temperature,boiler_return_temperature,wood_burner_temperature,shower_output_temperature
2021-09-03T07:07:00Z,15.81,63.88,39.12,65.0,52.69,64.38,50.62
2021-09-03T07:09:00Z,15.81,63.81,39.25,65.06,52.69,64.38,50.62
2021-09-03T07:10:00Z,15.81,63.75,39.31,64.94,52.56,64.31,50.62
2021-09-03T07:11:00Z,15.81,63.75,39.31,64.81,52.38,64.31,50.56
2021-09-03T07:12:00Z,15.88,63.75,39.31,64.56,52.12,64.19,50.12
2021-09-03T07:14:00Z,15.88,62.00,39.31,64.06,51.81,63.75,49.75
2021-09-03T07:15:00Z,15.88,60.75,39.31,60.12,52.56,63.06,49.31
2021-09-03T07:16:00Z,15.88,59.94,39.25,59.25,53.00,62.00,49.12
2021-09-03T07:17:00Z,15.88,59.19,39.19,63.44,53.06,61.00,48.94
2021-09-03T07:19:00Z,15.88,58.56,39.19,66.06,53.06,60.19,48.81
2021-09-03T07:20:00Z,15.88,58.38,39.12,66.94,53.25,59.94,48.56
2021-09-03T07:21:00Z,15.88,58.44,39.12,67.69,53.25,60.38,48.06
2021-09-03T07:22:00Z,15.88,58.88,39.06,68.06,53.38,61.12,47.62
2021-09-03T07:23:00Z,15.88,59.81,39.06,68.19,53.44,61.81,47.12
2021-09-03T07:25:00Z,15.88,61.00,39.19,68.38,53.44,62.50,46.75
2021-09-03T07:26:00Z,15.88,62.25,39.25,68.44,53.50,63.00,46.38
2021-09-03T07:27:00Z,15.88,63.19,39.38,68.5,53.56,63.50,46.06
2021-09-03T07:28:00Z,15.88,63.88,39.44,68.56,53.56,63.94,45.75
2021-09-03T07:30:00Z,15.94,64.38,39.50,68.56,53.69,64.31,45.50
2021-09-03T07:31:00Z,15.94,64.75,39.56,68.62,53.75,64.62,45.31
2021-09-03T07:32:00Z,15.88,65.06,39.69,67.12,53.88,64.88,45.12
2021-09-03T07:33:00Z,15.88,65.06,39.69,62.19,54.31,65.00,44.94
2021-09-03T07:35:00Z,15.88,64.81,39.69,61.31,54.69,64.88,44.75
2021-09-03T07:36:00Z,15.88,64.56,39.75,63.56,54.75,64.75,44.62
2021-09-03T07:37:00Z,15.94,64.44,39.81,64.75,54.75,64.62,44.50
2021-09-03T07:38:00Z,15.94,64.31,39.81,65.12,54.56,64.50,44.38
2021-09-03T07:39:00Z,15.94,64.25,39.81,65.25,54.44,64.50,44.25
2021-09-03T07:41:00Z,15.88,64.25,39.75,65.25,54.19,64.50,44.12
2021-09-03T07:42:00Z,15.94,64.19,39.75,65.25,53.94,64.44,43.94
2021-09-03T07:43:00Z,15.94,64.19,39.75,65.12,53.62,64.44,43.88
2021-09-03T07:44:00Z,15.94,64.19,39.69,64.94,53.38,64.44,43.75
2021-09-03T07:46:00Z,15.94,64.19,39.62,64.81,53.06,64.44,43.62
2021-09-03T07:47:00Z,15.94,64.19,39.62,64.62,52.81,64.44,43.56
2021-09-03T07:48:00Z,15.94,64.19,39.62,64.5,52.50,64.44,43.44
2021-09-03T07:49:00Z,15.94,64.19,39.62,64.44,52.25,64.44,43.38
2021-09-03T07:51:00Z,15.94,64.12,39.56,64.38,51.94,64.38,43.25
2021-09-03T07:52:00Z,15.94,64.12,39.56,64.31,51.62,64.38,43.12
2021-09-03T07:53:00Z,16.00,64.12,39.50,64.25,51.38,64.38,43.06
2021-09-03T07:54:00Z,15.94,64.12,39.50,64.19,51.12,64.38,43.00
2021-09-03T07:55:00Z,15.94,64.12,39.44,64.19,50.88,64.38,42.94
2021-09-03T07:57:00Z,15.94,64.12,39.44,64.12,50.62,64.38,42.75
2021-09-03T07:58:00Z,16.00,64.06,39.38,64.12,50.38,64.38,42.75
2021-09-03T07:59:00Z,16.00,64.06,39.44,64.06,50.19,64.31,42.94
2021-09-03T08:00:00Z,16.00,64.06,39.38,64.06,50.00,64.38,43.06
2021-09-03T08:02:00Z,16.00,64.06,39.31,64.06,49.75,64.31,43.19
2021-09-03T08:03:00Z,16.00,64.06,39.38,64.06,49.62,64.31,43.69
2021-09-03T08:04:00Z,16.00,64.06,39.31,64.0,49.38,64.31,44.00
2021-09-03T08:05:00Z,16.00,64.06,39.31,64.0,49.19,64.31,44.12
2021-09-03T08:07:00Z,16.00,64.06,39.31,64.0,49.06,64.31,44.19
2021-09-03T08:08:00Z,16.00,64.06,39.31,64.0,48.88,64.31,44.19
2021-09-03T08:09:00Z,16.00,64.00,39.31,63.94,48.69,64.31,44.19
2021-09-03T08:10:00Z,16.00,64.00,39.25,63.94,48.50,64.31,44.12
2021-09-03T08:12:00Z,16.06,64.00,39.25,63.94,48.38,64.31,44.00
2021-09-03T08:13:00Z,16.00,64.00,39.19,63.94,48.25,64.31,43.88
2021-09-03T08:14:00Z,16.00,64.00,39.19,63.94,48.06,64.25,43.81
2021-09-03T08:15:00Z,16.06,64.00,39.19,63.88,47.94,64.31,43.69
2021-09-03T08:16:00Z,16.00,64.00,39.12,63.88,47.81,64.25,43.56
2021-09-03T08:18:00Z,16.00,63.94,39.12,63.88,47.69,64.25,43.44
2021-09-03T08:19:00Z,16.06,63.94,39.06,63.88,47.56,64.25,43.31
2021-09-03T08:20:00Z,16.00,63.94,39.06,63.81,47.44,64.25,43.19
2021-09-03T08:21:00Z,16.00,63.94,39.06,63.81,47.38,64.25,43.06
2021-09-03T08:23:00Z,16.06,63.94,39.06,63.81,47.25,64.25,43.00
2021-09-03T08:24:00Z,16.06,63.94,39.00,63.81,47.12,64.25,42.88
2021-09-03T08:25:00Z,16.06,63.94,38.94,63.81,47.00,64.25,42.75
2021-09-03T08:26:00Z,16.06,63.94,38.94,63.81,46.88,64.25,42.62
2021-09-03T08:28:00Z,16.06,63.94,38.94,63.81,46.81,64.25,42.50
2021-09-03T08:29:00Z,16.06,63.94,38.94,63.75,46.69,64.25,42.44
2021-09-03T08:30:00Z,16.06,63.88,38.94,63.75,46.62,64.25,42.38
2021-09-03T08:31:00Z,16.12,63.88,38.88,63.75,46.50,64.25,42.25
2021-09-03T08:32:00Z,16.12,63.88,38.88,63.75,46.38,64.19,42.12
2021-09-03T08:34:00Z,16.12,63.88,38.88,63.75,46.31,64.25,42.06
2021-09-03T08:35:00Z,16.12,63.88,38.81,63.75,46.19,64.25,41.94
2021-09-03T08:36:00Z,16.12,63.88,38.81,63.75,46.12,64.25,41.88
2021-09-03T08:37:00Z,16.12,63.88,38.81,63.75,46.06,64.25,41.75
2021-09-03T08:39:00Z,16.19,63.88,38.81,63.75,45.94,64.25,41.69
2021-09-03T08:40:00Z,16.19,63.88,38.75,63.75,45.81,64.19,41.56
2021-09-03T08:41:00Z,16.19,63.81,38.75,63.75,45.75,64.19,41.50
2021-09-03T08:42:00Z,16.19,63.81,38.75,63.75,45.69,64.25,41.44
2021-09-03T08:44:00Z,16.19,63.81,38.75,63.69,45.62,64.19,41.31
2021-09-03T08:45:00Z,16.19,63.81,38.69,63.75,45.50,64.19,41.25
2021-09-03T08:46:00Z,16.19,63.81,38.69,63.69,45.44,64.19,41.19
2021-09-03T08:47:00Z,16.19,63.81,38.69,63.75,45.38,64.19,41.06
2021-09-03T08:48:00Z,16.19,63.81,38.62,63.69,45.25,64.19,41.06
2021-09-03T08:50:00Z,16.19,63.81,38.62,63.69,45.12,64.19,40.94
2021-09-03T08:51:00Z,16.25,63.81,38.69,63.69,45.06,64.19,40.88
2021-09-03T08:52:00Z,16.25,63.75,38.56,63.69,45.00,64.19,40.81
2021-09-03T08:53:00Z,16.25,63.75,38.56,63.69,44.88,64.19,40.75
2021-09-03T08:55:00Z,16.25,63.75,38.56,63.69,44.81,64.12,40.62
2021-09-03T08:56:00Z,16.31,63.75,38.56,63.69,44.69,64.12,40.56
2021-09-03T08:57:00Z,16.31,63.75,38.56,63.69,44.62,64.12,40.50
2021-09-03T08:58:00Z,16.31,63.75,38.56,63.69,44.50,64.12,40.44
2021-09-03T09:00:00Z,16.31,63.75,38.50,63.69,44.50,64.12,40.38
2021-09-03T09:01:00Z,16.31,63.75,38.50,63.69,44.44,64.12,40.31
2021-09-03T09:02:00Z,16.31,63.75,38.50,63.69,44.25,64.12,40.31
2021-09-03T09:03:00Z,16.38,63.75,38.50,63.69,44.19,64.06,41.06
2021-09-03T09:04:00Z,16.38,63.75,38.50,63.69,44.12,64.00,43.81
2021-09-03T09:06:00Z,16.38,63.75,38.62,63.69,44.00,64.00,45.75
2021-09-03T09:07:00Z,16.38,63.75,38.69,63.69,43.94,64.06,47.12
2021-09-03T09:08:00Z,16.38,63.75,38.69,63.69,43.88,64.06,48.00
2021-09-03T09:09:00Z,16.38,63.75,38.81,63.69,43.69,64.06,48.62
2021-09-03T09:11:00Z,16.38,63.81,38.88,63.69,43.62,64.12,49.00
2021-09-03T09:12:00Z,16.38,63.75,38.88,63.75,43.50,64.06,49.19
2021-09-03T09:13:00Z,16.38,63.75,38.88,63.75,43.38,64.12,49.25
2021-09-03T09:14:00Z,16.44,63.75,38.94,63.75,43.31,64.06,49.25
2021-09-03T09:16:00Z,16.44,63.75,38.94,63.75,43.19,64.06,49.19
2021-09-03T09:17:00Z,16.44,63.75,38.94,63.75,43.06,64.06,49.06
2021-09-03T09:18:00Z,16.44,63.75,38.94,63.75,42.94,64.06,48.94
2021-09-03T09:19:00Z,16.50,63.75,39.00,63.81,42.81,64.06,48.88
2021-09-03T09:20:00Z,16.50,63.75,39.00,63.81,42.69,64.06,48.94
2021-09-03T09:22:00Z,16.50,63.75,38.94,63.81,42.56,64.06,48.94
2021-09-03T09:23:00Z,16.50,63.69,39.00,63.81,42.38,64.06,48.88
2021-09-03T09:24:00Z,16.50,63.75,39.00,63.81,42.19,64.00,49.00
2021-09-03T09:25:00Z,16.50,63.75,38.94,63.81,42.12,64.00,49.62
2021-09-03T09:27:00Z,16.50,63.38,38.94,63.75,42.00,63.94,49.44
2021-09-03T09:28:00Z,16.56,62.25,39.00,63.5,42.19,63.69,49.00
2021-09-03T09:29:00Z,16.56,61.56,38.94,63.38,42.25,63.69,48.69
2021-09-03T09:30:00Z,16.56,61.19,38.94,63.38,42.31,63.69,48.38
2021-09-03T09:32:00Z,16.62,60.75,38.94,63.31,42.38,63.62,48.38
2021-09-03T09:33:00Z,16.62,60.31,38.94,63.31,42.44,63.62,48.44
2021-09-03T09:34:00Z,16.62,60.06,38.94,63.31,42.56,63.56,48.38
2021-09-03T09:35:00Z,16.69,59.88,39.00,50.56,46.50,63.50,48.38
2021-09-03T09:37:00Z,16.69,59.44,39.00,49.69,48.69,62.88,48.38
2021-09-03T09:38:00Z,16.75,59.12,39.00,59.44,50.25,61.88,48.31
2021-09-03T09:39:00Z,16.75,59.00,39.00,64.88,51.31,61.31,48.31
2021-09-03T09:40:00Z,16.75,59.06,39.00,67.0,52.12,61.56,48.38
2021-09-03T09:41:00Z,16.75,59.50,39.06,67.88,52.69,62.19,48.44
2021-09-03T09:43:00Z,16.75,60.62,39.12,68.25,53.12,62.69,48.50
2021-09-03T09:44:00Z,16.75,62.00,39.31,68.44,53.44,63.12,48.56
2021-09-03T09:45:00Z,16.75,63.06,39.44,68.56,53.62,63.62,48.62
2021-09-03T09:46:00Z,16.81,63.81,39.56,68.62,53.81,64.00,48.69
2021-09-03T09:48:00Z,16.81,64.38,39.69,68.69,54.00,64.38,48.62
2021-09-03T09:49:00Z,16.81,64.81,39.75,68.31,54.06,64.69,48.62
2021-09-03T09:50:00Z,16.81,65.00,39.81,63.5,54.19,64.94,48.62
2021-09-03T09:51:00Z,16.88,64.81,39.88,60.94,54.31,64.88,48.56
2021-09-03T09:53:00Z,16.88,64.62,39.94,62.81,54.25,64.69,48.56
2021-09-03T09:54:00Z,16.94,64.44,39.94,64.25,54.12,64.56,48.50
2021-09-03T09:55:00Z,16.94,64.31,40.00,64.81,53.94,64.50,48.38
2021-09-03T09:56:00Z,16.94,64.31,39.94,65.0,53.62,64.44,48.25
2021-09-03T09:57:00Z,16.94,64.25,39.94,64.94,53.44,64.44,48.19
2021-09-03T09:59:00Z,17.00,64.19,39.94,64.81,53.12,64.38,48.38
2021-09-03T10:00:00Z,17.00,64.19,39.94,64.62,52.81,64.31,48.81
2021-09-03T10:01:00Z,17.00,64.19,39.94,64.5,52.50,64.31,49.19
2021-09-03T10:02:00Z,17.00,64.19,39.94,64.38,52.25,64.31,49.50
2021-09-03T10:04:00Z,17.06,64.00,39.88,64.31,51.88,64.25,49.38
2021-09-03T10:05:00Z,17.06,63.56,39.88,64.12,51.62,64.19,49.31
2021-09-03T10:06:00Z,17.06,63.25,39.88,64.06,51.38,64.12,49.50
2021-09-03T10:07:00Z,17.12,63.12,39.94,64.06,51.06,64.19,49.69
2021-09-03T10:09:00Z,17.12,63.12,39.88,64.0,50.88,64.25,49.88
2021-09-03T10:10:00Z,17.12,63.06,39.88,64.0,50.62,64.25,50.06
2021-09-03T10:11:00Z,17.19,62.94,39.88,64.0,50.38,64.25,49.88
2021-09-03T10:12:00Z,17.19,62.94,39.88,63.94,50.12,64.19,49.50
2021-09-03T10:13:00Z,17.19,62.75,39.88,63.94,50.00,64.12,49.44
2021-09-03T10:15:00Z,17.25,62.69,39.81,63.88,49.75,64.19,49.62
2021-09-03T10:16:00Z,17.25,62.62,39.81,63.88,49.56,64.19,49.81
2021-09-03T10:17:00Z,17.25,62.00,39.81,63.81,49.38,64.19,49.56
2021-09-03T10:18:00Z,17.25,61.62,39.75,63.56,49.25,63.94,49.25
2021-09-03T10:20:00Z,17.31,61.38,39.81,63.38,49.06,63.88,49.00
2021-09-03T10:21:00Z,17.31,61.31,39.75,63.38,48.94,63.88,48.69
2021-09-03T10:22:00Z,17.38,61.25,39.69,63.38,48.81,63.88,48.44
2021-09-03T10:23:00Z,17.38,61.25,39.75,63.38,48.69,63.88,48.19
2021-09-03T10:25:00Z,17.38,61.25,39.69,63.31,48.56,63.88,47.94
2021-09-03T10:26:00Z,17.44,61.19,39.69,63.31,48.50,63.88,47.69
2021-09-03T10:27:00Z,17.44,61.19,39.69,63.31,48.38,63.88,47.44
2021-09-03T10:28:00Z,17.44,61.19,39.62,63.25,48.25,63.81,47.25
2021-09-03T10:29:00Z,17.50,61.19,39.56,63.25,48.12,63.81,47.31
2021-09-03T10:31:00Z,17.50,61.12,39.62,63.19,48.00,63.75,47.75
2021-09-03T10:32:00Z,17.50,60.88,39.56,63.0,47.94,63.69,48.19
2021-09-03T10:33:00Z,17.56,60.81,39.56,62.5,47.81,63.38,48.50
2021-09-03T10:34:00Z,17.56,60.75,39.62,62.12,47.81,63.12,48.62
2021-09-03T10:36:00Z,17.56,60.69,39.62,61.94,47.69,63.00,48.56
2021-09-03T10:37:00Z,17.62,60.69,39.56,61.75,47.62,62.94,48.44
2021-09-03T10:38:00Z,17.62,60.69,39.50,61.69,47.50,62.88,48.25
2021-09-03T10:39:00Z,17.62,60.69,39.50,61.62,47.38,62.81,48.12
2021-09-03T10:41:00Z,17.69,60.69,39.50,61.56,47.31,62.81,47.88
2021-09-03T10:42:00Z,17.69,60.69,39.50,61.56,47.25,62.81,47.69
2021-09-03T10:43:00Z,17.69,60.62,39.44,61.56,47.19,62.75,47.44
2021-09-03T10:44:00Z,17.75,60.62,39.44,61.56,47.12,62.75,47.25
2021-09-03T10:46:00Z,17.75,60.62,39.44,61.5,47.06,62.75,47.06
2021-09-03T10:47:00Z,17.75,60.62,39.38,61.5,46.94,62.75,46.88
2021-09-03T10:48:00Z,17.81,60.56,39.38,61.44,46.81,62.75,46.69
2021-09-03T10:49:00Z,17.81,60.56,39.31,61.44,46.81,62.69,46.50
2021-09-03T10:50:00Z,17.88,60.56,39.25,61.44,46.69,62.69,46.31
2021-09-03T10:52:00Z,17.88,60.50,39.31,59.69,48.00,62.56,47.06
2021-09-03T10:53:00Z,17.94,60.25,39.31,51.56,50.31,62.06,47.50
2021-09-03T10:54:00Z,17.94,59.94,39.31,57.69,51.62,61.31,47.81
2021-09-03T10:55:00Z,17.94,59.81,39.31,64.06,52.50,60.88,47.94
2021-09-03T10:57:00Z,18.00,59.75,39.38,66.81,53.19,61.25,48.00
2021-09-03T10:58:00Z,18.00,60.00,39.38,67.88,53.62,61.94,47.94
2021-09-03T10:59:00Z,18.06,60.69,39.50,68.31,54.06,62.56,47.81
2021-09-03T11:00:00Z,18.06,61.75,39.69,68.56,54.25,63.06,47.75
2021-09-03T11:02:00Z,18.12,62.81,39.81,68.62,54.50,63.50,47.62
2021-09-03T11:03:00Z,18.12,63.69,40.00,68.69,54.62,63.94,47.50
2021-09-03T11:04:00Z,18.12,64.31,40.06,68.75,54.75,64.31,47.31
2021-09-03T11:05:00Z,18.12,64.81,40.25,66.56,54.81,64.62,47.19
2021-09-03T11:06:00Z,18.19,64.88,40.25,62.44,54.94,64.88,47.06
2021-09-03T11:08:00Z,18.19,64.62,40.31,62.06,54.94,64.75,46.88
2021-09-03T11:09:00Z,18.19,64.50,40.38,63.75,54.88,64.56,46.81
2021-09-03T11:10:00Z,18.19,64.38,40.38,64.62,54.69,64.50,46.69
2021-09-03T11:11:00Z,18.25,64.31,40.38,64.94,54.44,64.44,46.50
2021-09-03T11:13:00Z,18.25,64.25,40.38,64.94,54.12,64.38,46.44
2021-09-03T11:14:00Z,18.25,64.19,40.38,64.75,53.88,64.38,46.31
2021-09-03T11:15:00Z,18.31,64.19,40.38,64.62,53.62,64.38,46.19
2021-09-03T11:16:00Z,18.38,64.19,40.38,64.5,53.31,64.38,46.06
2021-09-03T11:18:00Z,18.38,64.19,40.31,64.44,53.00,64.31,46.00
2021-09-03T11:19:00Z,18.44,64.19,40.31,64.31,52.75,64.31,45.88
2021-09-03T11:20:00Z,18.44,64.19,40.25,64.31,52.44,64.38,45.75
2021-09-03T11:21:00Z,18.44,64.19,40.31,64.25,52.12,64.31,45.69
2021-09-03T11:22:00Z,18.44,64.19,40.25,64.19,51.81,64.31,45.56
2021-09-03T11:24:00Z,18.50,64.19,40.19,64.12,51.56,64.31,45.44
2021-09-03T11:25:00Z,18.50,64.19,40.19,64.12,51.25,64.31,45.38
2021-09-03T11:26:00Z,18.50,64.12,40.19,64.12,51.00,64.31,45.25
2021-09-03T11:27:00Z,18.50,64.12,40.12,64.06,50.81,64.31,45.19
2021-09-03T11:29:00Z,18.56,64.12,40.12,64.06,50.50,64.31,45.06
2021-09-03T11:30:00Z,18.56,64.12,40.12,64.0,50.31,64.25,44.94
2021-09-03T11:31:00Z,18.56,64.12,40.06,64.0,50.06,64.25,44.88
2021-09-03T11:32:00Z,18.62,64.12,40.06,64.0,49.94,64.25,44.75
2021-09-03T11:34:00Z,18.62,64.12,40.06,64.0,49.75,64.25,44.69
2021-09-03T11:35:00Z,18.62,64.12,40.00,63.94,49.56,64.25,44.62
2021-09-03T11:36:00Z,18.69,64.12,40.00,63.94,49.31,64.25,44.50
2021-09-03T11:37:00Z,18.69,64.06,40.00,63.94,49.12,64.25,44.38
2021-09-03T11:38:00Z,18.69,64.06,39.94,63.88,49.00,64.25,44.31
2021-09-03T11:40:00Z,18.69,64.06,39.88,63.88,48.81,64.25,44.25
2021-09-03T11:41:00Z,18.75,64.06,39.94,63.88,48.69,64.19,44.19
2021-09-03T11:42:00Z,18.75,64.06,39.88,63.88,48.56,64.19,44.06
2021-09-03T11:43:00Z,18.75,64.06,39.88,63.88,48.44,64.19,43.94
2021-09-03T11:45:00Z,18.81,64.00,39.88,63.88,48.31,64.19,43.88
2021-09-03T11:46:00Z,18.81,64.00,39.81,63.81,48.19,64.19,43.81
2021-09-03T11:47:00Z,18.88,64.00,39.81,63.81,48.00,64.19,43.75
2021-09-03T11:48:00Z,18.88,64.00,39.81,63.81,47.94,64.19,43.69
2021-09-03T11:50:00Z,18.94,64.00,39.81,63.81,47.81,64.19,43.62
2021-09-03T11:51:00Z,18.94,64.00,39.75,63.81,47.69,64.19,43.50
2021-09-03T11:52:00Z,18.94,64.00,39.75,63.75,47.56,64.19,43.44
2021-09-03T11:53:00Z,18.94,64.00,39.75,63.75,47.50,64.19,43.38
2021-09-03T11:54:00Z,19.00,63.94,39.75,63.75,47.38,64.19,43.31
2021-09-03T11:56:00Z,19.00,63.94,39.75,63.75,47.31,64.12,43.25
2021-09-03T11:57:00Z,19.06,63.94,39.75,63.75,47.19,64.12,43.19
2021-09-03T11:58:00Z,19.06,63.94,39.69,63.75,47.12,64.12,43.12
2021-09-03T11:59:00Z,19.06,63.94,39.69,63.75,47.00,64.12,43.06
2021-09-03T12:01:00Z,19.06,63.94,39.69,63.75,46.94,64.12,43.00
2021-09-03T12:02:00Z,19.12,63.94,39.69,63.69,46.88,64.12,42.94
2021-09-03T12:03:00Z,19.12,63.94,39.62,63.69,46.69,64.12,42.88
2021-09-03T12:04:00Z,19.19,63.94,39.69,63.69,46.69,64.12,42.81
2021-09-03T12:06:00Z,19.19,63.94,39.62,63.69,46.62,64.12,42.69
2021-09-03T12:07:00Z,19.19,63.94,39.62,63.69,46.50,64.12,42.62
2021-09-03T12:08:00Z,19.25,63.94,39.56,63.69,46.44,64.12,42.62
2021-09-03T12:09:00Z,19.25,63.94,39.62,63.69,46.38,64.12,42.50
2021-09-03T12:11:00Z,19.25,63.88,39.62,63.69,46.31,64.12,42.44
2021-09-03T12:12:00Z,19.31,63.88,39.56,63.69,46.25,64.12,42.38
2021-09-03T12:13:00Z,19.31,63.88,39.56,63.62,46.12,64.12,42.31
2021-09-03T12:14:00Z,19.31,63.88,39.56,63.62,46.06,64.12,42.25
2021-09-03T12:15:00Z,19.38,63.88,39.50,63.62,46.00,64.06,42.19
2021-09-03T12:17:00Z,19.38,63.88,39.50,63.62,45.94,64.06,42.12
2021-09-03T12:18:00Z,19.38,63.88,39.50,63.62,45.88,64.06,42.06
2021-09-03T12:19:00Z,19.38,63.88,39.50,63.62,45.81,64.06,42.00
2021-09-03T12:20:00Z,19.44,63.88,39.44,63.62,45.75,64.06,41.94
2021-09-03T12:22:00Z,19.44,63.81,39.56,63.62,45.62,64.06,41.94
2021-09-03T12:23:00Z,19.50,63.81,39.44,63.62,45.56,64.06,41.81
2021-09-03T12:24:00Z,19.50,63.81,39.44,63.62,45.50,64.06,41.81
2021-09-03T12:25:00Z,19.50,63.81,39.44,63.62,45.44,64.06,41.75
2021-09-03T12:27:00Z,19.56,63.81,39.44,63.56,45.38,64.06,41.69
2021-09-03T12:28:00Z,19.56,63.81,39.44,63.56,45.31,64.06,41.62
2021-09-03T12:29:00Z,19.56,63.81,39.38,63.56,45.19,64.00,41.56
2021-09-03T12:30:00Z,19.62,63.81,39.44,63.56,45.19,64.06,41.56
2021-09-03T12:31:00Z,19.62,63.81,39.44,63.56,45.12,64.00,41.44
2021-09-03T12:33:00Z,19.62,63.81,39.38,63.56,45.00,64.00,41.44
2021-09-03T12:34:00Z,19.69,63.81,39.38,63.56,44.94,64.00,41.50
2021-09-03T12:35:00Z,19.69,63.81,39.31,63.56,44.94,64.00,41.62
2021-09-03T12:36:00Z,19.69,63.81,39.38,63.56,44.88,64.00,41.75
2021-09-03T12:38:00Z,19.69,63.81,39.31,63.56,44.75,64.00,41.75
2021-09-03T12:39:00Z,19.75,63.75,39.38,63.56,44.69,64.00,41.81
2021-09-03T12:40:00Z,19.75,63.75,39.31,63.62,44.69,64.00,41.75
2021-09-03T12:41:00Z,19.81,63.75,39.31,63.56,44.62,64.00,41.75
2021-09-03T12:43:00Z,19.81,63.75,39.31,63.56,44.56,63.94,41.69
2021-09-03T12:44:00Z,19.81,63.75,39.31,63.56,44.50,63.94,41.62
2021-09-03T12:45:00Z,19.88,63.75,39.31,63.56,44.38,63.94,41.56
2021-09-03T12:46:00Z,19.88,63.75,39.25,63.56,44.31,63.94,41.50
2021-09-03T12:47:00Z,19.88,63.75,39.25,63.56,44.19,63.94,41.50
2021-09-03T12:49:00Z,19.94,63.75,39.25,63.56,44.12,63.94,41.44
2021-09-03T12:50:00Z,19.94,63.75,39.25,63.56,44.06,63.94,41.38
2021-09-03T12:51:00Z,19.94,63.69,39.25,63.62,44.00,63.88,41.31
2021-09-03T12:52:00Z,19.94,63.69,39.19,63.62,43.88,63.94,41.25
2021-09-03T12:54:00Z,19.94,63.69,39.19,63.62,43.81,63.88,41.19
2021-09-03T12:55:00Z,20.00,63.69,39.19,63.62,43.69,63.88,41.12
2021-09-03T12:56:00Z,20.00,63.69,39.25,63.62,43.62,63.88,41.06
2021-09-03T12:57:00Z,20.06,63.69,39.25,63.62,43.50,63.88,41.06
2021-09-03T12:59:00Z,20.06,63.69,39.19,63.62,43.38,63.88,40.94
2021-09-03T13:00:00Z,20.06,63.69,39.19,63.62,43.31,63.88,40.88
2021-09-03T13:01:00Z,20.06,63.69,39.25,63.62,43.12,63.88,40.88
2021-09-03T13:02:00Z,20.06,63.69,39.19,63.62,43.06,63.88,40.81
2021-09-03T13:03:00Z,20.12,63.69,39.19,63.69,42.88,63.88,40.75
2021-09-03T13:05:00Z,20.12,63.62,39.19,63.69,42.75,63.81,40.69
2021-09-03T13:06:00Z,20.12,63.62,39.12,63.69,42.69,63.81,40.69
2021-09-03T13:07:00Z,20.12,63.62,39.19,63.69,42.50,63.81,40.62
2021-09-03T13:08:00Z,20.12,63.62,39.19,63.69,42.44,63.81,40.50
2021-09-03T13:10:00Z,20.19,63.62,39.12,63.75,42.25,63.81,40.50
2021-09-03T13:11:00Z,20.19,63.62,39.12,63.75,42.06,63.81,40.44
2021-09-03T13:12:00Z,20.25,63.62,39.19,63.75,41.94,63.81,40.38
2021-09-03T13:13:00Z,20.25,63.62,39.12,63.81,41.75,63.75,40.38
2021-09-03T13:15:00Z,20.25,63.62,39.12,63.81,41.56,63.75,40.31
2021-09-03T13:16:00Z,20.25,63.62,39.12,63.81,41.31,63.75,40.31
2021-09-03T13:17:00Z,20.31,63.56,39.12,63.81,41.12,63.75,40.19
2021-09-03T13:18:00Z,20.31,63.56,39.06,63.88,40.88,63.75,40.12
2021-09-03T13:19:00Z,20.31,63.56,39.12,63.88,40.62,63.75,40.12
2021-09-03T13:21:00Z,20.31,63.56,39.06,63.94,40.31,63.75,40.12
2021-09-03T13:22:00Z,20.31,63.56,39.06,64.0,40.00,63.75,40.06
2021-09-03T13:23:00Z,20.31,63.56,39.06,64.06,39.69,63.75,40.00
2021-09-03T13:24:00Z,20.38,63.56,39.12,64.12,39.31,63.75,39.94
2021-09-03T13:26:00Z,20.38,63.56,39.06,64.19,38.94,63.75,39.94
2021-09-03T13:27:00Z,20.38,63.56,39.06,64.25,38.69,63.75,39.88
2021-09-03T13:28:00Z,20.38,63.50,39.06,64.31,38.44,63.75,39.88
2021-09-03T13:29:00Z,20.44,63.50,39.06,64.25,38.25,63.75,39.81
2021-09-03T13:31:00Z,20.44,63.56,39.06,64.25,38.12,63.75,39.81
2021-09-03T13:32:00Z,20.44,63.50,39.06,64.19,38.06,63.75,39.75
2021-09-03T13:33:00Z,20.44,63.50,39.06,64.06,38.06,63.75,39.75
2021-09-03T13:34:00Z,20.50,63.50,39.06,64.0,38.12,63.75,39.69
2021-09-03T13:35:00Z,20.50,63.50,39.06,63.88,38.25,63.75,39.69
2021-09-03T13:37:00Z,20.50,63.50,39.06,63.81,38.38,63.75,39.62
2021-09-03T13:38:00Z,20.50,63.50,39.06,63.75,38.62,63.69,39.62
2021-09-03T13:39:00Z,20.50,63.50,39.06,63.69,38.81,63.69,39.56
2021-09-03T13:40:00Z,20.56,63.50,39.06,63.69,39.00,63.69,39.56
2021-09-03T13:42:00Z,20.56,63.44,39.06,63.69,39.19,63.69,39.50
2021-09-03T13:43:00Z,20.56,63.50,39.06,63.62,39.31,63.69,39.50
2021-09-03T13:44:00Z,20.56,63.44,39.06,63.62,39.50,63.69,39.44
